,label,component
346,火鳥 BitFenix 機殼,"BitFenix Tracery 白 顯卡長41/CPU高18/窗格紋面板/玻璃透側/E-ATX, $2790 ◆ ★"
347,火鳥 BitFenix 機殼,"BitFenix 黎明至尊 顯卡長38/CPU高16.5/鋼化玻璃+防爆膜/E-ATX (防爆膜勿移除), $2890 ◆ ★"
348,火鳥 BitFenix 機殼,"BitFenix 黎明至尊/鋼化玻璃(防爆膜勿移除)/E-ATX+魯班 顯卡直立套件(含PCIe4.0延長線), $3990 ◆ ★"
349,美商艾湃電競(首利) Apexgaming,"Apexgaming MAZE SA300 白 顯卡長33/CPU高17/側掀玻璃/ATX, $1490 ◆ ★"
350,美商艾湃電競(首利) Apexgaming,"Apexgaming V300 黑 顯卡長34/CPU高16/玻璃透側/分艙設計/M-ATX 原價$1290, $990 ◆ ★ 熱賣"
351,美商艾湃電競(首利) Apexgaming,"Apexgaming V300 白 顯卡長34/CPU高16/玻璃透側/分艙設計/M-ATX 原價$1390, $1090 ◆ ★ 熱賣"
352,美商艾湃電競(首利) Apexgaming,"Apexgaming Savitar 薩維塔 顯卡長40/U高15.7/玻璃透側/燻黑透明面板/ATX 原價$1890, $1590 ◆ ★ 熱賣"
353,美商艾湃電競(首利) Apexgaming,"Apexgaming METEOR TE220 黑 顯卡長38.3/U高17.4/側掀玻璃/含顯卡支撐架/E-ATX, $2190 ◆ ★"
354,美商艾湃電競(首利) Apexgaming,"Apexgaming METEOR TE220 白 顯卡長38.3/U高17.4/側掀玻璃/含顯卡支撐架/E-ATX, $2390 ◆ ★"
355,全漢 FSP 機殼,"全漢 S110-B 顯卡長28.5/CPU高16/網狀面板/簡約設計/M-ATX, $790 ◆ ★"
356,全漢 FSP 機殼,"全漢 S380-BA(黑) 顯卡長44.5/CPU高16/分艙設計/全景玻璃透側/M-ATX, $1690 ◆ ★"
357,全漢 FSP 機殼,"全漢 S380-WA(白) 顯卡長44.5/CPU高16/分艙設計/全景玻璃透側/M-ATX, $1790 ◆ ★"
358,全漢 FSP 機殼,"全漢 M580-BA(黑) 顯卡長44.5/CPU高16/全景曲面玻璃側版/支援背插/分艙設計/ATX, $2390 ◆ ★"
359,全漢 FSP 機殼,"全漢 M580-WA(白) 顯卡長44.5/CPU高16/全景曲面玻璃側版/支援背插/分艙設計/ATX, $2490 ◆ ★"
360,全漢 FSP 機殼,"全漢 CST130 Basic 黑 顯卡長30/CPU高16.5/壓克力透側/M-ATX, $1090 ◆ ★"
361,全漢 FSP 機殼,"全漢 CST130 Basic 白 顯卡長30/CPU高16.5/壓克力透側/M-ATX, $1190 ◆ ★"
362,全漢 FSP 機殼,"全漢 CST220S 靜音機殼 顯卡長26/CPU高16/M-ATX, $1390 ◆ ★"
363,全漢 FSP 機殼,"全漢 CST350(BG) 黑 顯卡長24.5(32)/U高15.5(8.8)/玻璃透側/M-ATX【配置參考連結】, $1890 ◆ ★"
364,全漢 FSP 機殼,"全漢 CST352 白 顯卡長35.5(28.4)/CPU高16.6/內附上置擴展倉/M-ATX, $2090 ◆ ★"
365,全漢 FSP 機殼,"全漢 CST360 白 顯卡長37/CPU高16.5/玻璃透側/前置Type-C/M-ATX, $1790 ◆ ★"
366,全漢 FSP 機殼,"全漢 CMT195B 黑/顯卡長34/CPU高16/鑽切造型面板/壓克力透側/ATX, $990 ◆ ★"
367,全漢 FSP 機殼,"全漢 CMT195W 白/顯卡長34/CPU高16/鑽切造型面板/壓克力透側/ATX, $1090 ◆ ★"
368,全漢 FSP 機殼,"全漢 CMT223S 靜音機殼 顯卡長30/CPU高16/內建4風扇/ATX, $1590 ◆ ★"
369,全漢 FSP 機殼,"全漢 CMT371 顯卡長41.5/CPU高16.3/玻璃透側/前置Type-C/E-ATX, $2190 ◆ ★"
370,全漢 FSP 機殼,"全漢 CMT580B 黑 顯卡長32.5/CPU高16/垂直風道/玻璃透側/E-ATX, $2390 ◆ ★"
371,全漢 FSP 機殼,"全漢 CMT580W 白 顯卡長32.5/CPU高16/垂直風道/玻璃透側/E-ATX, $2590 ◆ ★"
372,全漢 FSP 機殼,"全漢 CUT592 顯卡長40/CPU高17.5/14cm A.RGB風扇*4/側掀玻璃側板/E-ATX, $2690 ◆ ★"
373,全漢 FSP 機殼,"全漢 CUT593 黑 顯卡長40/CPU高17.5/側掀玻璃側板/E-ATX, $2490 ◆ ★"
374,全漢 FSP 機殼,"全漢 CUT593 白 顯卡長40/CPU高17.5/側掀玻璃側板/E-ATX, $2590 ◆ ★"
375,全漢 FSP 機殼,"全漢 CUT593 Premium 黑 顯卡長40/U高17.5/雙玻璃側板/內建模組化線材/雙面板/ATX, $3790 ◆ ★"
376,全漢 FSP 機殼,"全漢 CUT593 Premium 白 顯卡長40/U高17.5/雙玻璃側板/內建模組化線材/雙面板/ATX, $3890 ◆ ★"
377,全漢 FSP 機殼,"全漢 CUT610 顯卡長39/CPU高18/壓克力透側/支援 9個PCI slot/E-ATX, $2990 ◆ ★"
378,全漢 FSP 機殼,"全漢 U500-B 顯卡長42/CPU高18/雙顯卡支架/支援 9個PCI slot/E-ATX, $3990 ◆ ★"
379,HYTE 美國電競潮牌,"HYTE Y70 touch infinite 黑 顯卡長42.2/U高18/PCIe 4.0/14.9觸控LCD/全景玻璃/E-ATX, $12490 ◆ ★"
380,HYTE 美國電競潮牌,"HYTE Y70 touch infinite 雪白 顯卡42.2/U高18/PCIe 4.0/14.9觸控LCD/全景玻璃/E-ATX, $12490 ◆ ★"
381,追風者 Phanteks 機殼,"Phanteks XT Pro Ultra 黑 卡41.5/U18.4/玻璃透側/支援背插(限ATX)(XT523P1_DBK01), $2200 ◆ ★"
382,追風者 Phanteks 機殼,"Phanteks XT Pro Ultra 白 卡41.5/U18.4/玻璃透側/支援背插(限ATX)(XT523P1_DWT01), $2390 ◆ ★"
383,追風者 Phanteks 機殼,"Phanteks XT Pro SILENT 卡41.5/U高18.4/吸音棉降噪/背插(限ATX)(XT523PSC_BK01), $2390 ◆ ★"
384,追風者 Phanteks 機殼,"Phanteks XT M3 黑 顯卡長42.5/U高17.5/玻璃透側/支援背插/M-ATX(XT325M_BK01), $1690 ◆ ★"
385,追風者 Phanteks 機殼,"Phanteks XT M3 白 顯卡長42.5/U高17.5/玻璃透側/支援背插/M-ATX(XT325M_WT01), $1690 ◆ ★"
386,追風者 Phanteks 機殼,"Phanteks XT View 黑 卡41.5/U高18.4/全景玻璃/支援背插(限ATX)(XT523V1_DBK01), $2590 ◆ ★"
387,追風者 Phanteks 機殼,"Phanteks XT View 白 卡41.5/U高18.4/全景玻璃/支援背插(限ATX)(XT523V1_DWT01), $2590 ◆ ★"
388,追風者 Phanteks 機殼,"Phanteks NV5 MKII 黑 顯卡長44/U高18/全景玻璃/支援背插(限ATX)(NV523TG_DBK02), $3490 ◆ ★"
389,追風者 Phanteks 機殼,"Phanteks NV5 MKII 白 顯卡長44/U高18/全景玻璃/支援背插(限ATX)(NV523TG_DMW02), $3490 ◆ ★"
390,追風者 Phanteks 機殼,"Phanteks NV5S 白 顯卡長43/CPU高17/全景玻璃透側/四風扇/ATX(NV523S_DMW01), $3690 ◆ ★"
391,追風者 Phanteks 機殼,"Phanteks NV7 黑 顯卡長45/CPU高18.5/全景玻璃透側/E-ATX(NV723TG_DBK01), $6990 ◆ ★"
392,追風者 Phanteks 機殼,"Phanteks NV7 白 顯卡長45/CPU高18.5/全景玻璃透側/E-ATX(NV723TG_DMW01), $6990 ◆ ★"
393,追風者 Phanteks 機殼,"Phanteks NV9 MKII 白 顯卡長49/CPU高20.5/全景玻璃透側/支援背插(限ATX)/E-ATX, $7890 ◆ ★"
394,追風者 Phanteks 機殼,"Phanteks Evolv X2 黑 卡38/U高17/懸浮設計/全景玻璃/背插限ATX(ES524XTG_DBK01), $4690 ◆ ★"
395,追風者 Phanteks 機殼,"Phanteks Evolv X2 白 卡38/U高17/懸浮設計/全景玻璃/背插限ATX(ES524XTG_DMW01), $4990 ◆ ★"
396,追風者 Phanteks 機殼,"Phanteks Eclipse G360A 白 顯卡長40/U高16.2/玻璃透側/E-ATX(EC360ATG_DMW02), $2790 ◆ ★"
397,追風者 Phanteks 機殼,"Phanteks Eclipse G400A 白 卡41.5/U高18.4/玻璃透側/背插/E-ATX(EC400GA_DMW01), $3390 ◆ ★"
398,追風者 Phanteks 機殼,"Phanteks Enthoo Pro2 黑(非透側) 顯卡長50/U高19.5/支援雙電供/EEB(ES620PC_BK), $4100 ◆ ★"
399,追風者 Phanteks 機殼,"Phanteks Enthoo Pro2 黑 伺服器版(非透側) 顯卡長50/U高19.5/EEB(ES620PC_BK02), $5090 ◆ ★"
400,追風者 Phanteks 機殼,"Phanteks Enthoo Elite 黑 卡長51.5/CPU高21/支援雙電供/玻璃透側/EEB(ES916E_BK), $32450 ◆ ★"
401,abee 鋁合金機殼,"abee Pixel One 黑 顯卡長33.4/CPU高18/全鋁機身/像素方塊(選購)/E-ATX, $8990↘$7990 ◆ ★"
402,abee 鋁合金機殼,"abee Pixel One 黑 顯卡長33.4/CPU高18/全鋁機身/E-ATX + 鋁製磁吸像素方塊(銀或金), $10390↘$8490 ◆ ★"
403,abee 鋁合金機殼,"abee Pixel One 銀 顯卡長33.4/CPU高18/全鋁機身/像素方塊(選購)/E-ATX, $8990↘$7990 ◆ ★"
404,abee 鋁合金機殼,"abee Pixel One 銀 顯卡長33.4/CPU高18/全鋁機身/E-ATX + 鋁製磁吸像素方塊(銀或金), $10390↘$8490 ◆ ★"
405,abee 鋁合金機殼,"abee SMART EM30 黑 顯卡長35.8/CPU高15.8/全鋁CNC工藝/ATX, $12990 ◆ ★"
406,Fractal Design 機殼,"Fractal Design Define 7 Compact 黑(靜音) 顯卡長34/CPU高16.9/ATX(DEF7C-01), $3790 ◆ ★"
407,Fractal Design 機殼,"Fractal Design Torrent Compact 黑/深色玻璃/顯卡長33/CPU高17.4/E-ATX(TOR1C-01), $4790 ◆ ★"
408,Fractal Design 機殼,"Fractal Design Torrent Compact RGB 黑/淺色玻璃/卡33/CPU高17.4/E-ATX(TOR1C-02), $5790 ◆ ★"
409,Fractal Design 機殼,"Fractal Design Torrent Compact 黑(靜音)/顯卡長33/CPU高17.4/E-ATX(TOR1C-04), $4490 ◆ ★"
410,Fractal Design 機殼,"Fractal Design Torrent 黑(靜音) 顯卡長42.3/CPU高18.8/EEB(TOR1A-05), $5990 ◆ ★"
411,Fractal Design 機殼,"Fractal Design Torrent 黑/淺色玻璃/顯卡長42.3/CPU高18.8/EEB(TOR1A-01), $6490 ◆ ★"
412,Fractal Design 機殼,"Fractal Design North Charcoal 黑/網孔側板/卡35.5/U高17/胡桃木面板/ATX(NOR1C-01), $5290 ◆ ★"
413,Fractal Design 機殼,"Fractal Design North Charcoal 黑/淺色玻璃/卡35.5/U高17/胡桃木面板/ATX(NOR1C-02), $5290 ◆ ★"
414,Fractal Design 機殼,"Fractal Design North Chalk 白/網孔側板/顯卡35.5/CPU高17/橡木面板/ATX(NOR1C-03), $5290 ◆ ★"
415,Fractal Design 機殼,"Fractal Design North Chalk 白/透明玻璃/顯卡35.5/CPU高17/橡木面板/ATX(NOR1C-04), $5290 ◆ ★"
416,Fractal Design 機殼,"Fractal Design North XL Chalk 白/網孔側板/顯卡41.3/U高18.5/橡木/E-ATX(NOR1X-03), $6290 ◆ ★"
417,Fractal Design 機殼,"Fractal Design North XL Chalk 白/透明玻璃/顯卡41.3/U高18.5/橡木/E-ATX(NOR1X-04), $6290 ◆ ★"
418,Fractal Design 機殼,"Fractal Design North XL RC Charcoal 黑/深色玻璃/卡41.3/U16.9/限背插/ATX(NOR1X-05), $6490 ◆ ★"
419,Fractal Design 機殼,"Fractal Design North XL RC Chalk 白/透明玻璃/卡41.3/U16.9/限背插/ATX(NOR1X-06), $6490 ◆ ★"
420,Fractal Design 機殼,"Fractal Design Meshify 3 黑(靜音) 顯卡長34.9/CPU高17.6/E-ATX(MES3A-01), $5390 ◆ ★"
421,Fractal Design 機殼,"Fractal Design Meshify 3 TG 黑/淺色玻璃/顯卡長34.9/CPU高17.6/E-ATX(MES3A-02), $5390 ◆ ★"
422,Fractal Design 機殼,"Fractal Design Meshify 3 TG 白/透明玻璃/顯卡長34.95/CPU高17.6/E-ATX(MES3A-04), $5390 ◆ ★"
423,Fractal Design 機殼,"Fractal Design Meshify 3 RGB 黑/淺色玻璃/顯卡長34.9/CPU高17.6/E-ATX(MES3A-06), $6190 ◆ ★"
424,Fractal Design 機殼,"Fractal Design Meshify 3 RGB 白/透明玻璃/顯卡長34.95/CPU高17.6/E-ATX(MES3A-07), $6190 ◆ ★"
425,Fractal Design 機殼,"Fractal Design Meshify 3(環境燈)RGB Pro 黑/淺色玻璃/卡34.9/U17.6/E-ATX(MES3A-03), $8490 ◆ ★"
426,Fractal Design 機殼,"Fractal Design Meshify 3(環境燈)RGB Pro 白/透明玻璃/卡34.9/U17.6/E-ATX(MES3A-05), $8490 ◆ ★"
427,Fractal Design 機殼,"Fractal Design Meshify 3 XL 黑(靜音) 顯卡長51.2/CPU高18.2/E-ATX(MES3X-01), $6590 ◆ ★"
428,Fractal Design 機殼,"Fractal Design Meshify 3 XL 黑/淺色玻璃/顯卡長51.2/CPU高18.2/E-ATX(MES3X-02), $6590 ◆ ★"
429,Fractal Design 機殼,"Fractal Design Meshify 3 XL(環境燈)RGB Pro 黑/淺色玻璃/卡51.2/U18.2/E-ATX(MES3X-03), $9590 ◆ ★"
430,Fractal Design 機殼,"Fractal Design Meshify 3 XL(環境燈)RGB Pro 白/透明玻璃/卡51.2/U18.2/E-ATX(MES3X-05), $9590 ◆ ★"
431,恩傑 NZXT 機殼,"NZXT H5 Flow(2024) 黑 顯卡長41/CPU高17/玻璃透側/E-ATX(H52FB-01) 原價$3990！, $2990 ◆ ★"
432,恩傑 NZXT 機殼,"NZXT H5 Flow(2024) 黑 顯卡長41/玻璃透側/E-ATX+NZXT C750銅牌電源 加購價$990！, $3980 ◆ ★ 熱賣"
433,恩傑 NZXT 機殼,"NZXT H5 Flow(2024) 白 顯卡長41/CPU高17/玻璃透側/E-ATX(H52FW-01) 原價$3990！, $2990 ◆ ★"
434,恩傑 NZXT 機殼,"NZXT H5 Flow(2024) 白 顯卡長41/玻璃透側/E-ATX+NZXT C750銅牌電源 加購價$990！, $3980 ◆ ★ 熱賣"
435,恩傑 NZXT 機殼,"NZXT H5 Flow RGB(2024) 黑 顯卡長41/CPU高17/玻璃透側/E-ATX(H52FB-R1), $4690 ◆ ★"
436,恩傑 NZXT 機殼,"NZXT H5 Flow RGB(2024) 白 顯卡長41/CPU高17/玻璃透側/E-ATX(H52FW-R1), $4690 ◆ ★"
437,恩傑 NZXT 機殼,"NZXT H5 Elite 白 顯卡長36.5/CPU高16.5/玻璃透側/ATX(H51EW-01), $4990 ◆ ★"
438,恩傑 NZXT 機殼,"NZXT H6 Flow 黑 顯卡長36.5/CPU高16.3/全景玻璃/傾斜前風扇/分艙/ATX(H61FB-01), $4990 ◆ ★"
439,恩傑 NZXT 機殼,"NZXT H6 Flow 白 顯卡長36.5/CPU高16.3/全景玻璃/傾斜前風扇/分艙/ATX(H61FW-01), $4990 ◆ ★"
440,恩傑 NZXT 機殼,"NZXT H6 Flow RGB 黑 顯卡長36.5/U高16.3/全景玻璃/傾斜前風扇/分艙/ATX(H61FB-R1), $5990 ◆ ★ 熱賣"
441,恩傑 NZXT 機殼,"↪ 買NZXT H6 FLOW RGB(黑)機殼,送F140 CORE RGB 核心扇(黑)工業包*2+專用分接線*1"
442,恩傑 NZXT 機殼,"NZXT H7 Flow(2024) 黑 顯卡長41/CPU高18.5/玻璃透側/E-ATX(H72FB-01), $4990 ◆ ★"
443,恩傑 NZXT 機殼,"NZXT H7 Flow(2024) 白 顯卡長41/CPU高18.5/玻璃透側/E-ATX(H72FW-01), $4990 ◆ ★"
444,恩傑 NZXT 機殼,"NZXT H7 Flow RGB(2024) 黑 顯卡長41/CPU高18.5/玻璃透側/E-ATX(H72FB-R1), $5990 ◆ ★"
445,恩傑 NZXT 機殼,"NZXT H7 Flow RGB(2024) 白 顯卡長41/CPU高18.5/玻璃透側/E-ATX(H72FW-R1), $5990 ◆ ★"
446,恩傑 NZXT 機殼,"NZXT H9 Flow 黑 顯卡長43.5/CPU高16.5/玻璃透側/分艙設計/ATX(H91FB-01), $6490 ◆ ★"
447,恩傑 NZXT 機殼,"NZXT H9 Flow 白 顯卡長43.5/CPU高16.5/玻璃透側/分艙設計/ATX(H91FW-01), $6490 ◆ ★"
448,恩傑 NZXT 機殼,"NZXT H9 Elite 黑 顯卡長43.5/CPU高16.5/玻璃透側/分艙設計/ATX(H91EB-01), $8990 ◆ ★"
449,恩傑 NZXT 機殼,"NZXT H9 Elite 白 顯卡長43.5/CPU高16.5/玻璃透側/分艙設計/ATX(H91EW-01), $8990 ◆ ★"
450,喬思伯 JONSBO 機殼,❤ 喬思伯 JONSBO 機殼 (鋁合金第一/終身防鏽保固/玻璃破裂首次免費換新)
451,喬思伯 JONSBO 機殼,"喬思伯 C6 黑 顯卡長(20~25.5)/CPU高7.5/4面網孔/M-ATX, $1190 ◆ ★"
452,喬思伯 JONSBO 機殼,"喬思伯 C6 白 顯卡長(20~25.5)/CPU高7.5/4面網孔/M-ATX, $1190 ◆ ★"
453,喬思伯 JONSBO 機殼,"喬思伯 D31 Mesh 黑 顯卡長(33~40)/CPU高16.8/玻璃側板/M-ATX, $1990 ◆ ★"
454,喬思伯 JONSBO 機殼,"喬思伯 D31 Mesh 白 顯卡長(33~40)/CPU高16.8/玻璃側板/M-ATX, $1990 ◆ ★"
455,喬思伯 JONSBO 機殼,"喬思伯 D31 Mesh SC螢幕版 黑 卡33/U高16.8/8吋LCD/玻璃側板/M-ATX, $3290 ◆ ★"
456,喬思伯 JONSBO 機殼,"喬思伯 D31 Mesh SC螢幕版 白 卡33/U高16.8/8吋LCD/玻璃側板/M-ATX, $3290 ◆ ★"
457,喬思伯 JONSBO 機殼,"喬思伯 D32 Pro 黑 顯卡長36.5/CPU高(16.3~16.9)/玻璃側板/支援背插(B模式)/M-ATX, $2190 ◆ ★"
458,喬思伯 JONSBO 機殼,"喬思伯 D32 Pro 白 顯卡長36.5/CPU高(16.3~16.9)/玻璃側板/支援背插(B模式)/M-ATX, $2190 ◆ ★"
459,喬思伯 JONSBO 機殼,"喬思伯 D41 Mesh 黑 顯卡長(33~40)/CPU高16.8/玻璃側板/ATX, $1990 ◆ ★"
460,喬思伯 JONSBO 機殼,"喬思伯 D41 Mesh 白 顯卡長(33~40)/CPU高16.8/玻璃側板/ATX, $1990 ◆ ★"
461,喬思伯 JONSBO 機殼,"喬思伯 D41 Mesh SC螢幕版 黑 卡33/U16.8/8吋LCD/玻璃側板/ATX, $3290 ◆ ★"
462,喬思伯 JONSBO 機殼,"喬思伯 D41 Mesh SC螢幕版 白 卡33/U16.8/8吋LCD/玻璃側板/ATX, $3290 ◆ ★"
463,喬思伯 JONSBO 機殼,"喬思伯 Z20 黑 顯卡長36.3/CPU高16.3/玻璃側板/M-ATX【建議SFX】, $2390 ◆ ★"
464,喬思伯 JONSBO 機殼,"喬思伯 Z20 白 顯卡長36.3/CPU高16.3/玻璃側板/M-ATX【建議SFX】, $2390 ◆ ★"
465,喬思伯 JONSBO 機殼,"喬思伯 Z20 拼色版(黑橘) 卡36.3/U高16.3/玻璃側板/M-ATX【建議SFX】, $2690 ◆ ★"
466,喬思伯 JONSBO 機殼,"喬思伯 Z20 拼色版(白粉) 卡36.3/U高16.3/玻璃側板/M-ATX【建議SFX】, $2690 ◆ ★"
467,喬思伯 JONSBO 機殼,"喬思伯 D300 黑 顯卡長43/U高18/全景環形玻璃/支援背插/M-ATX, $2690 ◆ ★"
468,喬思伯 JONSBO 機殼,"↪ 慶上市買喬思伯 D300(黑) 機殼,限量加送四顆 SL-120(黑) 無限鏡風扇(反向*3/正向*1)！"
469,喬思伯 JONSBO 機殼,"喬思伯 D300 白 顯卡長43/U高18/全景環形玻璃/支援背插/M-ATX, $2690 ◆ ★"
470,喬思伯 JONSBO 機殼,"↪ 慶上市買喬思伯 D300(白) 機殼,限量加送四顆 SL-120(白) 無限鏡風扇(反向*3/正向*1)！"
471,喬思伯 JONSBO 機殼,"喬思伯 TK-1 黑 顯卡長28/CPU高16.5/雙折彎環形玻璃/支援背插/M-ATX, $3690 ◆ ★"
472,喬思伯 JONSBO 機殼,"喬思伯 TK-1 白 顯卡長28/CPU高16.5/雙折彎環形玻璃/支援背插/M-ATX, $3690 ◆ ★"
473,喬思伯 JONSBO 機殼,"喬思伯 TK-2 V2 黑 顯卡長40.5/CPU高16.5/雙折彎環形玻璃/支援背插/ATX, $3990 ◆ ★"
474,喬思伯 JONSBO 機殼,"喬思伯 TK-2 V2 白 顯卡長40.5/CPU高16.5/雙折彎環形玻璃/支援背插/ATX, $3990 ◆ ★"
475,喬思伯 JONSBO 機殼,"喬思伯 TK-3(TW) 黑 顯卡長42/U高16.5/SL-120風扇*4/全景環形玻璃/背插/分艙設計/ATX, $2990 ◆ ★"
476,喬思伯 JONSBO 機殼,"喬思伯 TK-3(TW) 白 顯卡長42/U高16.5/SL-120風扇*4/全景環形玻璃/背插/分艙設計/ATX, $2990 ◆ ★"
477,酷碼 CoolerMaster 機殼,"酷碼 Qube 500 Flatpack DIY版 黑 顯卡長36/CPU高17.2/玻璃透側/ATX(不提供組裝服務), $2690 ◆ ★"
478,酷碼 CoolerMaster 機殼,"酷碼 Qube 500 Flatpack DIY版 白 顯卡長36/CPU高17.2/玻璃透側/ATX(不提供組裝服務), $2690 ◆ ★"
479,酷碼 CoolerMaster 機殼,"酷碼 Qube 500 Flatpack DIY 馬卡龍版 卡長36/U高17.2/玻璃透側/ATX(不提供組裝服務), $3190 ◆ ★"
480,酷碼 CoolerMaster 機殼,"酷碼 RC-343 顯卡長25(36)/CPU高14.8/網孔面板/M-ATX, $990 ◆ ★"
481,酷碼 CoolerMaster 機殼,"酷碼 N200 顯卡長35.5/CPU高16/M-ATX, $1390 ◆ ★"
482,酷碼 CoolerMaster 機殼,"酷碼 N300 升級版 顯卡長32/CPU高16.4/NSE-300-KKN3/ATX, $1290 ◆ ★"
483,酷碼 CoolerMaster 機殼,"酷碼 N400 顯卡長32/CPU高16.4/全沖孔網面板/ATX, $1490 ◆ ★"
484,酷碼 CoolerMaster 機殼,"酷碼 殺手 102 顯卡長34/CPU高15.6/SSD*2/ATX(RC-102C-KKN4), $790 ◆ ★"
485,酷碼 CoolerMaster 機殼,"酷碼 殺手 103 顯卡長34.4/CPU高15.6/SSD*2/ATX(RC-103-KKN1), $790 ◆ ★"
486,酷碼 CoolerMaster 機殼,"酷碼 ELITE 300 顯卡長36.5/CPU高16.5/M-ATX(E300-KN5N-S00), $1290 ◆ ★"
487,酷碼 CoolerMaster 機殼,"酷碼 ELITE 301 LITE 顯卡長36.5/CPU高16.3/玻璃透側/M-ATX, $1190 ◆ ★"
488,酷碼 CoolerMaster 機殼,"酷碼 ELITE 500 玻璃透側版 顯卡長35/CPU高16.1/ATX(E500-KGNN-S00), $1390 ◆ ★"
489,酷碼 CoolerMaster 機殼,"酷碼 ELITE 500 ODD 顯卡長40/CPU高16.3/ATX(E500-KN5N-S00), $1390 ◆ ★"
490,酷碼 CoolerMaster 機殼,"酷碼 Q300L V2 (黑) 顯卡長36/CPU高15.9/玻璃透側/M-ATX, $1790 ◆ ★"
491,酷碼 CoolerMaster 機殼,"酷碼 Q300L V2 (白) 顯卡長36/CPU高15.9/玻璃透側/M-ATX, $1790 ◆ ★"
492,酷碼 CoolerMaster 機殼,"酷碼 HAF 500 黑色 顯卡長41/CPU高16.7/玻璃透側/顯卡專用風扇/E-ATX, $3290 ◆ ★"
493,酷碼 CoolerMaster 機殼,"酷碼 HAF 500 白色 顯卡長41/CPU高16.7/玻璃透側/顯卡專用風扇/E-ATX, $3290 ◆ ★"
494,酷碼 CoolerMaster 機殼,"酷碼 HAF 700 黑 顯卡長49/CPU高16.6/可拆式上蓋/玻璃透側/E-ATX(CEB/EEB), $6990 ◆ ★"
495,酷碼 CoolerMaster 機殼,"酷碼 HAF 700 白 顯卡長49/CPU高16.6/可拆式上蓋/玻璃透側/E-ATX(CEB/EEB), $6990 ◆ ★"
496,酷碼 CoolerMaster 機殼,"酷碼 HAF 700 EVO 黑 顯卡長49/CPU高16.6/玻璃透側/Iris面板顯示/E-ATX(CEB/EEB), $9990 ◆ ★"
497,酷碼 CoolerMaster 機殼,"酷碼 HAF 700 EVO 白 顯卡長49/CPU高16.6/玻璃透側/Iris面板顯示/E-ATX(CEB/EEB), $9990 ◆ ★"
498,酷碼 CoolerMaster 機殼,"酷碼 Silencio S400 黑 玻璃透側版 顯卡長31.9/CPU高16.6/M-ATX(S400-KG5N-S00), $2490 ◆ ★"
499,酷碼 CoolerMaster 機殼,"酷碼 Silencio S400 黑 靜音版 顯卡長31.9/CPU高16.7/M-ATX(S400-KN5N-S00), $2290 ◆ ★"
500,酷碼 CoolerMaster 機殼,"酷碼 Silencio S600 玻璃透側版 顯卡長39.8/CPU高16.7/ATX(S600-KG5N-S00), $2990 ◆ ★ ↓酷幣90↓"
501,酷碼 CoolerMaster 機殼,"酷碼 Silencio S600 靜音版 顯卡長39.8/CPU高16.7/ATX(S600-KN5N-S00), $2790 ◆ ★ ↓酷幣90↓"
502,酷碼 CoolerMaster 機殼,"酷碼 MasterBox 520 Mesh 白 顯卡長41/CPU高16.5/玻璃透側/可拆式上蓋/ATX, $1990 ◆ ★"
503,酷碼 CoolerMaster 機殼,"酷碼 MasterBox 600 黑 顯卡長41/CPU高17/玻璃透側/支援背插/ATX, $2290 ◆ ★"
504,酷碼 CoolerMaster 機殼,"酷碼 MasterBox 600 白 顯卡長41/CPU高17/玻璃透側/支援背插/ATX, $2290 ◆ ★"
505,酷碼 CoolerMaster 機殼,"酷碼 MasterBox MB400L with ODD 顯卡長34/CPU高16.7/髮絲紋面板/M-ATX, $1290 ◆ ★"
506,酷碼 CoolerMaster 機殼,"酷碼 MasterBox MB400L without ODD 顯卡長34/CPU高16.7/髮絲紋面板/M-ATX, $1190 ◆ ★"
507,酷碼 CoolerMaster 機殼,"酷碼 MasterBox MB600L V2 光碟機版 顯卡長40/CPU高16.1/玻璃透側/髮絲紋面板/ATX, $1490 ◆ ★"
508,酷碼 CoolerMaster 機殼,"酷碼 MasterBox MB600L V2 無光碟機版 顯卡長35/U高16.1/玻璃透側/髮絲紋面板/ATX, $1390 ◆ ★"
509,酷碼 CoolerMaster 機殼,"酷碼 MasterBox TD300 Mesh 白 顯卡長34.4/U高16.6/玻璃透側/菱形網孔面板/M-ATX, $1490 ◆ ★ 熱賣"
510,酷碼 CoolerMaster 機殼,"↪ 買酷碼 TD300 Mesh(白) 機殼,加送darkFlash S101(白)12cm ARGB風扇*1 市價$599！"
511,酷碼 CoolerMaster 機殼,"酷碼 MasterBox TD500 Mesh V2 (黑) 顯卡長41/U高16.5/玻璃透側/可拆式上蓋/ATX, $2690 ◆ ★"
512,酷碼 CoolerMaster 機殼,"酷碼 MasterBox TD500 Mesh V2 (白) 顯卡長41/U高16.5/玻璃透側/可拆式上蓋/ATX, $2690 ◆ ★"
513,酷碼 CoolerMaster 機殼,"酷碼 MasterBox TD500 MAX 卡長38/U高16.5/含Atmos 360水冷/850W金牌3.0電源/ATX, $9990 ◆ ★"
514,酷碼 CoolerMaster 機殼,"酷碼 MasterBox Q500L 顯卡長36/CPU高16/壓克力透側/ATX, $1690 ◆ ★"
515,酷碼 CoolerMaster 機殼,"酷碼 MasterCase MC500 顯卡長41/CPU高19/玻璃透側/沖孔面板/E-ATX, $2990 ◆ ★"
